2019.1.00195.L,G323.7410-00.2552C,232.93925,-56.5137777777778,15h31m45.42s,-56d30m49.6s,0,0,-41.1,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G326.4755+00.6947,235.828916666667,-54.1265,15h43m18.94s,-54d07m35.4s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G326.6618+00.5207,236.261833333333,-54.1508333333333,15h45m02.84s,-54d09m03.0s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G327.9455-00.1149,238.644125,-53.8450277777778,15h54m34.59s,-53d50m42.1s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G328.5487+00.2717,239.00625,-53.1621944444445,15h56m01.50s,-53d09m43.9s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G329.2713+00.1147,240.090666666667,-52.8131111111111,16h00m21.76s,-52d48m47.2s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G329.6098+00.1139,240.512875,-52.5925277777778,16h02m03.09s,-52d35m33.1s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G330.0699+01.0639,240.065041666667,-51.5734722222222,16h00m15.61s,-51d34m24.5s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G331.6191-00.0442A,243.102541666667,-51.3617777777778,16h12m24.61s,-51d21m42.4s,0,0,-62.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G332.7013-00.5874A,244.94775,-51.0018333333333,16h19m47.46s,-51d00m06.6s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G333.0682-00.4461,245.203958333333,-50.6445277777778,16h20m48.95s,-50d38m40.3s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G333.1256-00.4367,245.261083333333,-50.5987222222222,16h21m02.66s,-50d35m55.4s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G333.3151+00.1053,244.870833333333,-50.0780277777778,16h19m29.00s,-50d04m40.9s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G333.9305-00.1319,245.807833333333,-49.8118888888889,16h23m13.88s,-49d48m42.8s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G334.7302+00.0052,246.519375,-49.1449444444444,16h26m04.65s,-49d08m41.8s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G335.0611-00.4261A,247.34575,-49.2075,16h29m22.98s,-49d12m27.0s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G337.0963-00.9291,249.99075,-48.04675,16h39m57.78s,-48d02m48.3s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G337.1555-00.3951,249.456583333333,-47.6473333333333,16h37m49.58s,-47d38m50.4s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G337.3071-00.1521A,249.34375,-47.3682777777778,16h37m22.50s,-47d22m05.8s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G337.4050-00.4071A,249.71075,-47.4669722222222,16h38m50.58s,-47d28m01.1s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G338.9196+00.5495,250.141833333333,-45.7021944444444,16h40m34.04s,-45d42m07.9s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G339.6221-00.1209,251.524958333333,-45.6121944444444,16h46m05.99s,-45d36m43.9s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G339.6816-01.2058,252.774791666667,-46.2645555555556,16h51m05.95s,-46d15m52.4s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G340.0543-00.2437D,252.057666666667,-45.3626388888889,16h48m13.84s,-45d21m45.5s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G340.7455-01.0021,253.516875,-45.3138888888889,16h54m04.05s,-45d18m50.0s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G341.2182-00.2136,253.074708333333,-44.4480555555556,16h52m17.93s,-44d26m53.0s,0,0,-49.85,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G342.7057+00.1260B,254.011666666667,-43.0808888888889,16h56m02.80s,-43d04m51.2s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G343.1261-00.0623,254.571666666667,-42.8686388888889,16h58m17.20s,-42d52m07.1s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G343.5213-00.5171,255.391833333333,-42.8388055555556,17h01m34.04s,-42d50m19.7s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G343.9033-00.6713,255.875458333333,-42.6301666666667,17h03m30.11s,-42d37m48.6s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G345.5043+00.3480,256.095291666667,-40.7398611111111,17h04m22.87s,-40d44m23.5s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G348.7342-01.0359B,260.033041666667,-38.9541111111111,17h20m07.93s,-38d57m14.8s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G349.6433-01.0957A,260.754916666667,-38.2310555555556,17h23m01.18s,-38d13m51.8s,0,0,-16.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA1,175.213591666667,-26.4940777777778,11h40m51.26s,-26d29m38.7s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA10,175.2408875,-26.51335,11h40m57.81s,-26d30m48.1s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA11,175.167066666667,-26.4964027777778,11h40m40.10s,-26d29m47.1s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA12,175.229933333333,-26.4783416666667,11h40m55.18s,-26d28m42.0s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA2,175.158975,-26.5067666666667,11h40m38.15s,-26d30m24.4s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA3,175.250579166667,-26.4823111111111,11h41m00.14s,-26d28m56.3s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA4,175.227304166667,-26.4732583333333,11h40m54.55s,-26d28m23.7s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA5,175.192125,-26.4868388888889,11h40m46.11s,-26d29m12.6s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA6,175.24475,-26.5062472222222,11h40m58.74s,-26d30m22.5s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA7,175.1555875,-26.5048111111111,11h40m37.34s,-26d30m17.3s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA8,175.228116666667,-26.4676,11h40m54.75s,-26d28m03.4s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00233.S,PKS1138-ALMA9,175.240175,-26.49315,11h40m57.64s,-26d29m35.3s,0,0,245213.289270026,lsrk,RELATIVISTIC,,0,0,0,0,,ALMA_RB_07,0.16,2.5,0,0,0,DOUBLE,350.4999999999,7500,0.05,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00261.L,BHR71_IRS1,180.403375,-65.1470055555556,12h01m36.81s,-65d08m49.2s,0,0,-4.5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,BHR71_IRS2,180.392041666667,-65.1464888888889,12h01m34.09s,-65d08m47.4s,0,0,-4.5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,Ced110IRS4,166.6935,-77.3756111111111,11h06m46.44s,-77d22m32.2s,0,0,4.5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRAS04166+2706,64.9270833333333,27.2266666666667,4h19m42.50s,27d13m36.0s,0,0,6.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRAS04169+2702,64.9935416666667,27.1658611111111,4h19m58.45s,27d09m57.1s,0,0,6.8,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRAS04302+2247,68.31875,22.889,4h33m16.50s,22d53m20.4s,0,0,4.6,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRAS32,285.744458333333,-37.1266388888889,19h02m58.67s,-37d07m35.9s,0,0,6,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRS5N,285.451916666667,-36.9540833333333,19h01m48.46s,-36d57m14.7s,0,0,6,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,OphIRS43,246.86125,-24.6811944444444,16h27m26.70s,-24d40m52.3s,0,0,4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,3,0,0,0,DOUBLE,219.556955425257,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,CB68,254.331833333333,-16.1566388888889,16h57m19.64s,-16d09m23.9s,0,0,5.3,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,0.5,0,0,0,DOUBLE,219.566112085065,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,GSS30IRS3,246.5905,-24.38075,16h26m21.72s,-24d22m50.7s,0,0,4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,0.5,0,0,0,DOUBLE,219.566112085065,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRAS15398-3559,235.759333333333,-34.1518888888889,15h43m02.24s,-34d09m06.8s,0,0,5.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,0.5,0,0,0,DOUBLE,219.566112085065,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRAS16253-2429,247.09,-24.6065,16h28m21.60s,-24d36m23.4s,0,0,4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,0.5,0,0,0,DOUBLE,219.566112085065,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,IRS7B,285.485083333333,-36.9578888888889,19h01m56.42s,-36d57m28.4s,0,0,6,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,0.5,0,0,0,DOUBLE,219.566112085065,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
2019.1.00261.L,L1489IRS,61.1785416666667,26.3156388888889,4h04m42.85s,26d18m56.3s,0,0,7.3,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.02,0.5,0,0,0,DOUBLE,219.566112085065,4921.875,0.0133,0,,,,,234.25,230.56,218.760066,220.38,217.75,219.949442,219.560358,,,,,,,,,,1875,1000,62.5,62.5,1875,62.5,62.5,,,,,,,,,,0.9765625,0.48828125,0.1220703125,0.1220703125,0.9765625,0.1220703125,0.1220703125,,,,,,,,,
